,Position,Track Name,Artist,Streams,URL,Date,Region
2904369,173,Adventure Of A Lifetime,Coldplay,4828,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M,2017-01-05,id
2904374,178,Yellow,Coldplay,4769,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-01-05,id
2904481,85,Hymn For The Weekend,Coldplay,8403,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-06,id
2904494,98,Hymn For The Weekend - Seeb Remix,Coldplay,7390,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-06,id
2904526,130,The Scientist,Coldplay,6030,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-01-06,id
2904538,142,Fix You,Coldplay,5527,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-01-06,id
2904559,163,Up&Up,Coldplay,5063,https://open.spotify.com/track/31L9yLXSj6LpCFupyMV6CR,2017-01-06,id
2904584,188,Adventure Of A Lifetime,Coldplay,4530,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M,2017-01-06,id
2904591,195,Yellow,Coldplay,4415,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-01-06,id
2904684,88,Hymn For The Weekend,Coldplay,7201,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-07,id
2904697,101,Hymn For The Weekend - Seeb Remix,Coldplay,6682,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-07,id
2904725,129,The Scientist,Coldplay,5448,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-01-07,id
2904753,157,Fix You,Coldplay,4816,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-01-07,id
2904777,181,Up&Up,Coldplay,4296,https://open.spotify.com/track/31L9yLXSj6LpCFupyMV6CR,2017-01-07,id
2904878,82,Hymn For The Weekend,Coldplay,7288,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-08,id
2904896,100,Hymn For The Weekend - Seeb Remix,Coldplay,6409,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-08,id
2904934,138,The Scientist,Coldplay,5125,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-01-08,id
2904959,163,Fix You,Coldplay,4541,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-01-08,id
2904975,179,Up&Up,Coldplay,4247,https://open.spotify.com/track/31L9yLXSj6LpCFupyMV6CR,2017-01-08,id
2905072,76,Hymn For The Weekend,Coldplay,8647,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-09,id
2905107,111,Hymn For The Weekend - Seeb Remix,Coldplay,6791,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-09,id
2905128,132,The Scientist,Coldplay,6061,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-01-09,id
2905146,150,Fix You,Coldplay,5435,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-01-09,id
2905158,162,Up&Up,Coldplay,5126,https://open.spotify.com/track/31L9yLXSj6LpCFupyMV6CR,2017-01-09,id
2905185,189,Yellow,Coldplay,4562,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-01-09,id
2905189,193,Adventure Of A Lifetime,Coldplay,4516,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M,2017-01-09,id
2905275,79,Hymn For The Weekend,Coldplay,8705,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-10,id
2905292,96,Hymn For The Weekend - Seeb Remix,Coldplay,7706,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-10,id
2905324,128,The Scientist,Coldplay,6250,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-01-10,id
2905327,131,Fix You,Coldplay,6207,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-01-10,id
2905356,160,Up&Up,Coldplay,5265,https://open.spotify.com/track/31L9yLXSj6LpCFupyMV6CR,2017-01-10,id
2905392,196,Yellow,Coldplay,4571,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-01-10,id
2905479,83,Hymn For The Weekend,Coldplay,8400,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-11,id
2905506,110,Hymn For The Weekend - Seeb Remix,Coldplay,7097,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-11,id
2905537,141,The Scientist,Coldplay,5871,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-01-11,id
2905544,148,Fix You,Coldplay,5719,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-01-11,id
2905573,177,Up&Up,Coldplay,5007,https://open.spotify.com/track/31L9yLXSj6LpCFupyMV6CR,2017-01-11,id
2905676,80,Hymn For The Weekend,Coldplay,8673,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-12,id
2905710,114,Hymn For The Weekend - Seeb Remix,Coldplay,6798,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-12,id
2905725,129,The Scientist,Coldplay,6191,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-01-12,id
2905727,131,Fix You,Coldplay,6140,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-01-12,id
2905776,180,Up&Up,Coldplay,4964,https://open.spotify.com/track/31L9yLXSj6LpCFupyMV6CR,2017-01-12,id
2905887,91,Hymn For The Weekend,Coldplay,8004,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-13,id
2905903,107,Hymn For The Weekend - Seeb Remix,Coldplay,6967,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-13,id
2905939,143,The Scientist,Coldplay,5721,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-01-13,id
2905953,157,Fix You,Coldplay,5459,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-01-13,id
2905989,193,Up&Up,Coldplay,4630,https://open.spotify.com/track/31L9yLXSj6LpCFupyMV6CR,2017-01-13,id
2906096,100,Hymn For The Weekend,Coldplay,7053,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-14,id
2906110,114,Hymn For The Weekend - Seeb Remix,Coldplay,6284,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-14,id
2906145,149,The Scientist,Coldplay,5188,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-01-14,id
2906160,164,Fix You,Coldplay,4889,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-01-14,id
2906304,108,Hymn For The Weekend,Coldplay,6603,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-15,id
2906314,118,Hymn For The Weekend - Seeb Remix,Coldplay,6150,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-15,id
2906365,169,Fix You,Coldplay,4805,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-01-15,id
2906369,173,The Scientist,Coldplay,4740,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-01-15,id
2906494,98,Hymn For The Weekend,Coldplay,8122,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-16,id
2906532,136,Hymn For The Weekend - Seeb Remix,Coldplay,6414,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-16,id
2906550,154,The Scientist,Coldplay,5729,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-01-16,id
2906560,164,Fix You,Coldplay,5510,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-01-16,id
2906596,200,Up&Up,Coldplay,4631,https://open.spotify.com/track/31L9yLXSj6LpCFupyMV6CR,2017-01-16,id
2906700,104,Hymn For The Weekend,Coldplay,8103,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-17,id
2906710,114,Hymn For The Weekend - Seeb Remix,Coldplay,7368,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-17,id
2906742,146,The Scientist,Coldplay,6122,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-01-17,id
2906746,150,Fix You,Coldplay,5976,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-01-17,id
2906793,197,Up&Up,Coldplay,4845,https://open.spotify.com/track/31L9yLXSj6LpCFupyMV6CR,2017-01-17,id
2906891,95,Hymn For The Weekend,Coldplay,8355,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-18,id
2906924,128,Hymn For The Weekend - Seeb Remix,Coldplay,6785,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-18,id
2906949,153,The Scientist,Coldplay,6005,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-01-18,id
2906954,158,Fix You,Coldplay,5815,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-01-18,id
2906996,200,Up&Up,Coldplay,4717,https://open.spotify.com/track/31L9yLXSj6LpCFupyMV6CR,2017-01-18,id
2907080,84,Hymn For The Weekend,Coldplay,8813,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-19,id
2907125,129,Hymn For The Weekend - Seeb Remix,Coldplay,6406,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-19,id
2907133,137,The Scientist,Coldplay,6233,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-01-19,id
2907141,145,Fix You,Coldplay,6039,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-01-19,id
2907192,196,Up&Up,Coldplay,4818,https://open.spotify.com/track/31L9yLXSj6LpCFupyMV6CR,2017-01-19,id
2907291,95,Hymn For The Weekend,Coldplay,8043,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-20,id
2907324,128,Hymn For The Weekend - Seeb Remix,Coldplay,6431,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-20,id
2907340,144,The Scientist,Coldplay,5840,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-01-20,id
2907353,157,Fix You,Coldplay,5544,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-01-20,id
2907508,112,Hymn For The Weekend,Coldplay,6647,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-21,id
2907516,120,Hymn For The Weekend - Seeb Remix,Coldplay,6278,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-21,id
2907560,164,The Scientist,Coldplay,5007,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-01-21,id
2907570,174,Fix You,Coldplay,4788,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-01-21,id
2907708,112,Hymn For The Weekend,Coldplay,6531,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-22,id
2907732,136,Hymn For The Weekend - Seeb Remix,Coldplay,5782,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-22,id
2907763,167,The Scientist,Coldplay,4866,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-01-22,id
2907764,168,Fix You,Coldplay,4864,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-01-22,id
2907899,103,Hymn For The Weekend,Coldplay,7818,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-23,id
2907934,138,Hymn For The Weekend - Seeb Remix,Coldplay,6445,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-23,id
2907958,162,The Scientist,Coldplay,5785,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-01-23,id
2907973,177,Fix You,Coldplay,5233,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-01-23,id
2908108,112,Hymn For The Weekend,Coldplay,7686,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-24,id
2908117,121,Hymn For The Weekend - Seeb Remix,Coldplay,7019,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-24,id
2908137,141,The Scientist,Coldplay,6286,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-01-24,id
2908163,167,Fix You,Coldplay,5603,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-01-24,id
2908299,103,Hymn For The Weekend,Coldplay,7802,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-25,id
2908327,131,Hymn For The Weekend - Seeb Remix,Coldplay,6595,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-25,id
2908341,145,The Scientist,Coldplay,6104,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-01-25,id
2908381,185,Fix You,Coldplay,5219,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-01-25,id
2908497,101,Hymn For The Weekend,Coldplay,8005,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-26,id
2908529,133,Hymn For The Weekend - Seeb Remix,Coldplay,6461,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-26,id
2908531,135,The Scientist,Coldplay,6417,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-01-26,id
2908563,167,Fix You,Coldplay,5547,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-01-26,id
2908703,107,Hymn For The Weekend,Coldplay,7390,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-27,id
2908719,123,Hymn For The Weekend - Seeb Remix,Coldplay,6618,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-27,id
2908737,141,The Scientist,Coldplay,6063,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-01-27,id
2908770,174,Fix You,Coldplay,5168,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-01-27,id
2908914,118,Hymn For The Weekend,Coldplay,6093,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-28,id
2908919,123,Hymn For The Weekend - Seeb Remix,Coldplay,5833,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-28,id
2908931,135,The Scientist,Coldplay,5323,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-01-28,id
2908974,178,Fix You,Coldplay,4508,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-01-28,id
2909119,123,Hymn For The Weekend,Coldplay,6007,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-29,id
2909129,133,Hymn For The Weekend - Seeb Remix,Coldplay,5597,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-29,id
2909132,136,The Scientist,Coldplay,5436,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-01-29,id
2909181,185,Fix You,Coldplay,4489,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-01-29,id
2909300,104,Hymn For The Weekend,Coldplay,7616,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-30,id
2909339,143,Hymn For The Weekend - Seeb Remix,Coldplay,6135,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-30,id
2909342,146,The Scientist,Coldplay,6060,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-01-30,id
2909377,181,Fix You,Coldplay,5141,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-01-30,id
2909504,108,Hymn For The Weekend,Coldplay,7541,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-31,id
2909519,123,Hymn For The Weekend - Seeb Remix,Coldplay,6853,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-31,id
2909537,141,The Scientist,Coldplay,6321,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-01-31,id
2909556,160,Fix You,Coldplay,5686,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-01-31,id
2909705,109,Hymn For The Weekend,Coldplay,7449,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-02-01,id
2909730,134,The Scientist,Coldplay,6529,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-02-01,id
2909745,149,Hymn For The Weekend - Seeb Remix,Coldplay,6115,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-02-01,id
2909769,173,Fix You,Coldplay,5399,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-02-01,id
2909899,103,Hymn For The Weekend,Coldplay,7989,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-02-02,id
2909911,115,The Scientist,Coldplay,7173,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-02-02,id
2909960,164,Hymn For The Weekend - Seeb Remix,Coldplay,5703,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-02-02,id
2909964,168,Fix You,Coldplay,5634,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-02-02,id
2910108,112,Hymn For The Weekend,Coldplay,7457,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-02-03,id
2910126,130,The Scientist,Coldplay,6632,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-02-03,id
2910152,156,Hymn For The Weekend - Seeb Remix,Coldplay,5756,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-02-03,id
2910173,177,Fix You,Coldplay,5283,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-02-03,id
2910315,119,Hymn For The Weekend,Coldplay,6502,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-02-04,id
2910333,137,The Scientist,Coldplay,5761,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-02-04,id
2910337,141,Hymn For The Weekend - Seeb Remix,Coldplay,5629,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-02-04,id
2910381,185,Fix You,Coldplay,4658,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-02-04,id
2910522,126,Hymn For The Weekend,Coldplay,6195,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-02-05,id
2910530,134,The Scientist,Coldplay,5849,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-02-05,id
2910551,155,Hymn For The Weekend - Seeb Remix,Coldplay,5338,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-02-05,id
2910574,178,Fix You,Coldplay,4672,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-02-05,id
2910707,111,Hymn For The Weekend,Coldplay,7613,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-02-06,id
2910729,133,The Scientist,Coldplay,6567,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-02-06,id
2910754,158,Hymn For The Weekend - Seeb Remix,Coldplay,5777,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-02-06,id
2910777,181,Fix You,Coldplay,5194,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-02-06,id
2910787,191,Up&Up,Coldplay,5036,https://open.spotify.com/track/31L9yLXSj6LpCFupyMV6CR,2017-02-06,id
2910905,109,Hymn For The Weekend,Coldplay,7706,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-02-07,id
2910910,114,The Scientist,Coldplay,7383,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-02-07,id
2910946,150,Hymn For The Weekend - Seeb Remix,Coldplay,6345,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-02-07,id
2910958,162,Fix You,Coldplay,5825,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-02-07,id
2911105,109,Hymn For The Weekend,Coldplay,7672,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-02-08,id
2911129,133,The Scientist,Coldplay,6771,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-02-08,id
2911157,161,Hymn For The Weekend - Seeb Remix,Coldplay,5928,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-02-08,id
2911178,182,Fix You,Coldplay,5402,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-02-08,id
2911304,108,Hymn For The Weekend,Coldplay,7767,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-02-09,id
2911311,115,The Scientist,Coldplay,7455,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-02-09,id
2911358,162,Fix You,Coldplay,5774,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-02-09,id
2911367,171,Hymn For The Weekend - Seeb Remix,Coldplay,5654,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-02-09,id
2911508,112,Hymn For The Weekend,Coldplay,7294,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-02-10,id
2911530,134,The Scientist,Coldplay,6465,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-02-10,id
2911559,163,Hymn For The Weekend - Seeb Remix,Coldplay,5681,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-02-10,id
2911569,173,Fix You,Coldplay,5414,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-02-10,id
2911724,128,Hymn For The Weekend,Coldplay,6177,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-02-11,id
2911728,132,The Scientist,Coldplay,6052,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-02-11,id
2911747,151,Hymn For The Weekend - Seeb Remix,Coldplay,5440,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-02-11,id
2911761,165,Fix You,Coldplay,4985,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-02-11,id
2911795,199,Yellow,Coldplay,4363,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-02-11,id
2911934,138,Hymn For The Weekend,Coldplay,6007,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-02-12,id
2911940,144,The Scientist,Coldplay,5872,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-02-12,id
2911956,160,Hymn For The Weekend - Seeb Remix,Coldplay,5227,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-02-12,id
2911969,173,Fix You,Coldplay,4881,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-02-12,id
2912112,116,Hymn For The Weekend,Coldplay,7254,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-02-13,id
2912125,129,The Scientist,Coldplay,6768,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-02-13,id
2912178,182,Hymn For The Weekend - Seeb Remix,Coldplay,5359,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-02-13,id
2912182,186,Fix You,Coldplay,5284,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-02-13,id
2912185,189,Up&Up,Coldplay,5197,https://open.spotify.com/track/31L9yLXSj6LpCFupyMV6CR,2017-02-13,id
2912316,120,Hymn For The Weekend,Coldplay,7086,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-02-14,id
2912322,126,The Scientist,Coldplay,6930,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-02-14,id
2912370,174,Yellow,Coldplay,5554,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,2017-02-14,id
2912372,176,Fix You,Coldplay,5521,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-02-14,id
2912521,125,Hymn For The Weekend,Coldplay,6350,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-02-15,id
2912532,136,The Scientist,Coldplay,6076,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-02-15,id
2912574,178,Fix You,Coldplay,4892,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-02-15,id
2912714,118,Hymn For The Weekend,Coldplay,7381,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-02-16,id
2912725,129,The Scientist,Coldplay,6941,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-02-16,id
2912780,184,Fix You,Coldplay,5410,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-02-16,id
2912916,120,Hymn For The Weekend,Coldplay,7167,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-02-17,id
2912929,133,The Scientist,Coldplay,6781,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-02-17,id
2912974,178,Fix You,Coldplay,5462,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-02-17,id
2912995,199,Hymn For The Weekend - Seeb Remix,Coldplay,4985,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-02-17,id
2913114,118,The Scientist,Coldplay,6536,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-02-18,id
2913122,126,Hymn For The Weekend,Coldplay,6335,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-02-18,id
2913156,160,Fix You,Coldplay,5252,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,2017-02-18,id
2913184,188,Hymn For The Weekend - Seeb Remix,Coldplay,4744,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-02-18,id
